accuracy,debiased,ece,intensity,method,n_bins,seed,shift
0.9818181818181818,True,0.0242377860473864,0.0,source_only,25,3,clean
0.9818181818181818,False,0.01046906348430748,0.0,full_method,5,3,clean
0.9818181818181818,True,0.009256942272186267,0.0,full_method,5,3,clean
0.9818181818181818,False,0.013698098515019276,0.0,full_method,10,3,clean
0.9818181818181818,True,0.01309203790895867,0.0,full_method,10,3,clean
0.9818181818181818,False,0.017448689359607118,0.0,full_method,15,3,clean
0.9818181818181818,True,0.017044648955566715,0.0,full_method,15,3,clean
0.9818181818181818,False,0.018124832890250464,0.0,full_method,20,3,clean
0.9818181818181818,True,0.017821802587220163,0.0,full_method,20,3,clean
0.9818181818181818,False,0.024319551569042787,0.0,full_method,25,3,clean
0.9818181818181818,True,0.024077127326618545,0.0,full_method,25,3,clean
0.9757575757575757,False,0.02145791451136271,0.45,source_only,5,3,feature_noise
0.9757575757575757,True,0.020245793299241498,0.45,source_only,5,3,feature_noise
0.9757575757575757,False,0.026736763390627773,0.45,source_only,10,3,feature_noise
0.9757575757575757,True,0.026130702784567167,0.45,source_only,10,3,feature_noise
0.9757575757575757,False,0.02699390866539695,0.45,source_only,15,3,feature_noise
0.9757575757575757,True,0.026589868261356547,0.45,source_only,15,3,feature_noise
0.9757575757575757,False,0.03012363368814642,0.45,source_only,20,3,feature_noise
0.9757575757575757,True,0.029820603385116117,0.45,source_only,20,3,feature_noise
0.9757575757575757,False,0.030123631881945057,0.45,source_only,25,3,feature_noise
0.9757575757575757,True,0.029881207639520815,0.45,source_only,25,3,feature_noise
0.9757575757575757,False,0.011102510943557242,0.45,full_method,5,3,feature_noise
0.9757575757575757,True,0.00989038973143603,0.45,full_method,5,3,feature_noise
0.9757575757575757,False,0.019211392872261278,0.45,full_method,10,3,feature_noise
0.9757575757575757,True,0.01860533226620067,0.45,full_method,10,3,feature_noise
0.9757575757575757,False,0.02365248582579873,0.45,full_method,15,3,feature_noise
0.9757575757575757,True,0.023248445421758326,0.45,full_method,15,3,feature_noise
0.9757575757575757,False,0.024865196509794758,0.45,full_method,20,3,feature_noise
0.9757575757575757,True,0.024562166206764456,0.45,full_method,20,3,feature_noise
0.9757575757575757,False,0.024865062489654078,0.45,full_method,25,3,feature_noise
0.9757575757575757,True,0.024622638247229836,0.45,full_method,25,3,feature_noise
0.9515151515151515,False,0.02637650713776098,0.35,source_only,5,3,edge_drop
0.9515151515151515,True,0.025164385925639767,0.35,source_only,5,3,edge_drop
0.9515151515151515,False,0.032286331870339094,0.35,source_only,10,3,edge_drop
0.9515151515151515,True,0.03168027126427849,0.35,source_only,10,3,edge_drop
0.9515151515151515,False,0.035926828239903286,0.35,source_only,15,3,edge_drop
0.9515151515151515,True,0.03552278783586288,0.35,source_only,15,3,edge_drop
0.9515151515151515,False,0.036831376769326,0.35,source_only,20,3,edge_drop
0.9515151515151515,True,0.03652834646629569,0.35,source_only,20,3,edge_drop
0.9515151515151515,False,0.0378880533305081,0.35,source_only,25,3,edge_drop
0.9515151515151515,True,0.03764562908808385,0.35,source_only,25,3,edge_drop
0.9515151515151515,False,0.027232576139045492,0.35,full_method,5,3,edge_drop
0.9515151515151515,True,0.02602045492692428,0.35,full_method,5,3,edge_drop
0.9515151515151515,False,0.03330458908370043,0.35,full_method,10,3,edge_drop
0.9515151515151515,True,0.03269852847763983,0.35,full_method,10,3,edge_drop
0.9515151515151515,False,0.036171140092791904,0.35,full_method,15,3,edge_drop
0.9515151515151515,True,0.0357670996887515,0.35,full_method,15,3,edge_drop
0.9515151515151515,False,0.037614183353655316,0.35,full_method,20,3,edge_drop
0.9515151515151515,True,0.03731115305062501,0.35,full_method,20,3,edge_drop
0.9515151515151515,False,0.03897900472987778,0.35,full_method,25,3,edge_drop
0.9515151515151515,True,0.038736580487453535,0.35,full_method,25,3,edge_drop
0.9636363636363636,False,0.02306804693106453,0.35,source_only,5,3,edge_add
0.9636363636363636,True,0.021855925718943316,0.35,source_only,5,3,edge_add
0.9636363636363636,False,0.030621010245698875,0.35,source_only,10,3,edge_add
0.9636363636363636,True,0.03001494963963827,0.35,source_only,10,3,edge_add
0.9636363636363636,False,0.03867674975684194,0.35,source_only,15,3,edge_add
0.9636363636363636,True,0.03827270935280153,0.35,source_only,15,3,edge_add
0.9636363636363636,False,0.03866328542882746,0.35,source_only,20,3,edge_add
0.9636363636363636,True,0.03836025512579715,0.35,source_only,20,3,edge_add
0.9636363636363636,False,0.04501356428319758,0.35,source_only,25,3,edge_add
0.9636363636363636,True,0.04477114004077334,0.35,source_only,25,3,edge_add
0.9757575757575757,False,0.032580310286897646,0.35,full_method,5,3,edge_add
0.9757575757575757,True,0.03136818907477643,0.35,full_method,5,3,edge_add
0.9757575757575757,False,0.03462093129302515,0.35,full_method,10,3,edge_add
0.9757575757575757,True,0.03401487068696455,0.35,full_method,10,3,edge_add
0.9757575757575757,False,0.0471996419357531,0.35,full_method,15,3,edge_add
0.9757575757575757,True,0.046795601531712694,0.35,full_method,15,3,edge_add
0.9757575757575757,False,0.04600014397592256,0.35,full_method,20,3,edge_add
0.9757575757575757,True,0.04569711367289225,0.35,full_method,20,3,edge_add
0.9757575757575757,False,0.046689726728381536,0.35,full_method,25,3,edge_add
0.9757575757575757,True,0.04644730248595729,0.35,full_method,25,3,edge_add
0.8606060606060606,False,0.04156917369726937,0.25,source_only,5,3,homophily_shift
0.8606060606060606,True,0.040357052485148155,0.25,source_only,5,3,homophily_shift
0.8606060606060606,False,0.06240869092218806,0.25,source_only,10,3,homophily_shift
0.8606060606060606,True,0.061802630316127455,0.25,source_only,10,3,homophily_shift
0.8606060606060606,False,0.06662238908536507,0.25,source_only,15,3,homophily_shift
0.8606060606060606,True,0.06621834868132466,0.25,source_only,15,3,homophily_shift
0.8606060606060606,False,0.08670930356690378,0.25,source_only,20,3,homophily_shift
0.8606060606060606,True,0.08640627326387347,0.25,source_only,20,3,homophily_shift
0.8606060606060606,False,0.08545722365379335,0.25,source_only,25,3,homophily_shift
0.8606060606060606,True,0.08521479941136911,0.25,source_only,25,3,homophily_shift
0.8545454545454545,False,0.046150415232687286,0.25,full_method,5,3,homophily_shift
0.8545454545454545,True,0.04493829402056607,0.25,full_method,5,3,homophily_shift
0.8545454545454545,False,0.08507150032303551,0.25,full_method,10,3,homophily_shift
0.8545454545454545,True,0.0844654397169749,0.25,full_method,10,3,homophily_shift
0.8545454545454545,False,0.07792479215246262,0.25,full_method,15,3,homophily_shift
0.8545454545454545,True,0.07752075174842221,0.25,full_method,15,3,homophily_shift
0.8545454545454545,False,0.0850715165788477,0.25,full_method,20,3,homophily_shift
0.8545454545454545,True,0.0847684862758174,0.25,full_method,20,3,homophily_shift
0.8545454545454545,False,0.08810004880934053,0.25,full_method,25,3,homophily_shift
0.8545454545454545,True,0.08785762456691629,0.25,full_method,25,3,homophily_shift
0.6181818181818182,False,0.1412999042958924,0.5,source_only,5,3,homophily_shift
0.6181818181818182,True,0.14008778308377118,0.5,source_only,5,3,homophily_shift
0.6181818181818182,False,0.1522088717330586,0.5,source_only,10,3,homophily_shift
0.6181818181818182,True,0.151602811126998,0.5,source_only,10,3,homophily_shift
0.6181818181818182,False,0.14566540916760765,0.5,source_only,15,3,homophily_shift
0.6181818181818182,True,0.14526136876356724,0.5,source_only,15,3,homophily_shift
0.6181818181818182,False,0.1605079275189024,0.5,source_only,20,3,homophily_shift
0.6181818181818182,True,0.16020489721587208,0.5,source_only,20,3,homophily_shift
0.6181818181818182,False,0.1796931649699355,0.5,source_only,25,3,homophily_shift
0.6181818181818182,True,0.17945074072751127,0.5,source_only,25,3,homophily_shift
0.5333333333333333,False,0.31384143684849597,0.5,full_method,5,3,homophily_shift
0.5333333333333333,True,0.31262931563637475,0.5,full_method,5,3,homophily_shift
0.5333333333333333,False,0.33132878957372724,0.5,full_method,10,3,homophily_shift
0.5333333333333333,True,0.33072272896766663,0.5,full_method,10,3,homophily_shift
0.5333333333333333,False,0.31384157700972126,0.5,full_method,15,3,homophily_shift
0.5333333333333333,True,0.31343753660568086,0.5,full_method,15,3,homophily_shift
0.5333333333333333,False,0.33132888205123673,0.5,full_method,20,3,homophily_shift
0.5333333333333333,True,0.3310258517482064,0.5,full_method,20,3,homophily_shift
0.5333333333333333,False,0.31964620622721585,0.5,full_method,25,3,homophily_shift
0.5333333333333333,True,0.3194037819847916,0.5,full_method,25,3,homophily_shift
0.9696969696969697,False,0.01341897935578314,0.0,source_only,5,4,clean
0.9696969696969697,True,0.012206858143661927,0.0,source_only,5,4,clean
0.9696969696969697,False,0.018529719294923724,0.0,source_only,10,4,clean
0.9696969696969697,True,0.017923658688863118,0.0,source_only,10,4,clean
0.9696969696969697,False,0.019915607120051533,0.0,source_only,15,4,clean
0.9696969696969697,True,0.01951156671601113,0.0,source_only,15,4,clean
0.9696969696969697,False,0.020754672541762848,0.0,source_only,20,4,clean
0.9696969696969697,True,0.020451642238732547,0.0,source_only,20,4,clean
0.9696969696969697,False,0.02753628311735211,0.0,source_only,25,4,clean
0.9696969696969697,True,0.027293858874927867,0.0,source_only,25,4,clean
0.9696969696969697,False,0.017923627838943912,0.0,full_method,5,4,clean
0.9696969696969697,True,0.0167115066268227,0.0,full_method,5,4,clean
0.9696969696969697,False,0.024447950088616575,0.0,full_method,10,4,clean
0.9696969696969697,True,0.02384188948255597,0.0,full_method,10,4,clean
0.9696969696969697,False,0.025854624040199052,0.0,full_method,15,4,clean
0.9696969696969697,True,0.02545058363615865,0.0,full_method,15,4,clean
0.9696969696969697,False,0.029580617673469315,0.0,full_method,20,4,clean
0.9696969696969697,True,0.029277587370439014,0.0,full_method,20,4,clean
0.9696969696969697,False,0.02958056818355214,0.0,full_method,25,4,clean
0.9696969696969697,True,0.0293381439411279,0.0,full_method,25,4,clean
0.9818181818181818,False,0.008719045826883005,0.45,source_only,5,4,feature_noise
0.9818181818181818,True,0.007506924614761793,0.45,source_only,5,4,feature_noise
0.9818181818181818,False,0.008719055941610675,0.45,source_only,10,4,feature_noise
0.9818181818181818,True,0.008112995335550068,0.45,source_only,10,4,feature_noise
0.9818181818181818,False,0.015269717664429626,0.45,source_only,15,4,feature_noise
0.9818181818181818,True,0.014865677260389221,0.45,source_only,15,4,feature_noise
0.9818181818181818,False,0.024292033368890936,0.45,source_only,20,4,feature_noise
0.9818181818181818,True,0.023989003065860635,0.45,source_only,20,4,feature_noise
0.9818181818181818,False,0.02503535747528076,0.45,source_only,25,4,feature_noise
0.9818181818181818,True,0.02479293323285652,0.45,source_only,25,4,feature_noise
0.9818181818181818,False,0.008267399036523045,0.45,full_method,5,4,feature_noise
0.9818181818181818,True,0.007055277824401833,0.45,full_method,5,4,feature_noise
0.9818181818181818,False,0.00826742432334211,0.45,full_method,10,4,feature_noise
0.9818181818181818,True,0.007661363717281504,0.45,full_method,10,4,feature_noise
0.9818181818181818,False,0.01166995872150769,0.45,full_method,15,4,feature_noise
0.9818181818181818,True,0.011265918317467285,0.45,full_method,15,4,feature_noise
0.9818181818181818,False,0.021613191474567785,0.45,full_method,20,4,feature_noise
0.9818181818181818,True,0.021310161171537483,0.45,full_method,20,4,feature_noise
0.9818181818181818,False,0.02223467284982855,0.45,full_method,25,4,feature_noise
0.9818181818181818,True,0.021992248607404306,0.45,full_method,25,4,feature_noise
0.9636363636363636,False,0.013196555954037337,0.35,source_only,5,4,edge_drop
0.9636363636363636,True,0.011984434741916124,0.35,source_only,5,4,edge_drop
0.9636363636363636,False,0.01865092895247722,0.35,source_only,10,4,edge_drop
0.9636363636363636,True,0.018044868346416613,0.35,source_only,10,4,edge_drop
0.9636363636363636,False,0.02323429819309352,0.35,source_only,15,4,edge_drop
0.9636363636363636,True,0.022830257789053118,0.35,source_only,15,4,edge_drop
0.9636363636363636,False,0.02474499525445883,0.35,source_only,20,4,edge_drop
0.9636363636363636,True,0.02444196495142853,0.35,source_only,20,4,edge_drop
0.9636363636363636,False,0.029614882577549358,0.35,source_only,25,4,edge_drop
0.9636363636363636,True,0.029372458335125116,0.35,source_only,25,4,edge_drop
0.9636363636363636,False,0.013512104569059477,0.35,full_method,5,4,edge_drop
0.9636363636363636,True,0.012299983356938264,0.35,full_method,5,4,edge_drop
0.9636363636363636,False,0.016728778318925382,0.35,full_method,10,4,edge_drop
0.9636363636363636,True,0.016122717712864776,0.35,full_method,10,4,edge_drop
0.9636363636363636,False,0.03258658430793066,0.35,full_method,15,4,edge_drop
0.9636363636363636,True,0.032182543903890255,0.35,full_method,15,4,edge_drop
0.9636363636363636,False,0.03154966397718947,0.35,full_method,20,4,edge_drop
0.9636363636363636,True,0.031246633674159165,0.35,full_method,20,4,edge_drop
0.9636363636363636,False,0.03547060598026626,0.35,full_method,25,4,edge_drop
0.9636363636363636,True,0.035228181737842014,0.35,full_method,25,4,edge_drop
0.9515151515151515,False,0.016975850769967715,0.35,source_only,5,4,edge_add
0.9515151515151515,True,0.015763729557846502,0.35,source_only,5,4,edge_add
0.9515151515151515,False,0.022811122915961476,0.35,source_only,10,4,edge_add
0.9515151515151515,True,0.02220506230990087,0.35,source_only,10,4,edge_add
0.9515151515151515,False,0.03609902623927953,0.35,source_only,15,4,edge_add
0.9515151515151515,True,0.035694985835239126,0.35,source_only,15,4,edge_add
0.9515151515151515,False,0.032307742039362625,0.35,source_only,20,4,edge_add
0.9515151515151515,True,0.03200471173633232,0.35,source_only,20,4,edge_add
0.9515151515151515,False,0.03218826543201099,0.35,source_only,25,4,edge_add
0.9515151515151515,True,0.031945841189586745,0.35,source_only,25,4,edge_add
0.9515151515151515,False,0.012908167188817786,0.35,full_method,5,4,edge_add
0.9515151515151515,True,0.011696045976696573,0.35,full_method,5,4,edge_add
0.9515151515151515,False,0.020653639778946405,0.35,full_method,10,4,edge_add
0.9515151515151515,True,0.0200475791728858,0.35,full_method,10,4,edge_add
0.9515151515151515,False,0.022991425702066123,0.35,full_method,15,4,edge_add
0.9515151515151515,True,0.02258738529802572,0.35,full_method,15,4,edge_add
0.9515151515151515,False,0.02066764036814374,0.35,full_method,20,4,edge_add
0.9515151515151515,True,0.020364610065113437,0.35,full_method,20,4,edge_add
0.9515151515151515,False,0.024798901514573524,0.35,full_method,25,4,edge_add
0.9515151515151515,True,0.024556477272149282,0.35,full_method,25,4,edge_add
0.8484848484848485,False,0.03647653478564637,0.25,source_only,5,4,homophily_shift
0.8484848484848485,True,0.03526441357352516,0.25,source_only,5,4,homophily_shift
0.8484848484848485,False,0.03647653659184774,0.25,source_only,10,4,homophily_shift
0.8484848484848485,True,0.03587047598578714,0.25,source_only,10,4,homophily_shift
0.8484848484848485,False,0.06273771885669595,0.25,source_only,15,4,homophily_shift
0.8484848484848485,True,0.06233367845265554,0.25,source_only,15,4,homophily_shift
0.8484848484848485,False,0.054233130902955035,0.25,source_only,20,4,homophily_shift
0.8484848484848485,True,0.05393010059992473,0.25,source_only,20,4,homophily_shift
0.8484848484848485,False,0.05775928605686535,0.25,source_only,25,4,homophily_shift
0.8484848484848485,True,0.05751686181444111,0.25,source_only,25,4,homophily_shift
0.8424242424242424,False,0.047267323912996234,0.25,full_method,5,4,homophily_shift
0.8424242424242424,True,0.04605520270087502,0.25,full_method,5,4,homophily_shift
0.8424242424242424,False,0.06640708554874769,0.25,full_method,10,4,homophily_shift
0.8424242424242424,True,0.06580102494268708,0.25,full_method,10,4,homophily_shift
0.8424242424242424,False,0.06408464402863472,0.25,full_method,15,4,homophily_shift
0.8424242424242424,True,0.06368060362459431,0.25,full_method,15,4,homophily_shift
0.8424242424242424,False,0.07094230904723658,0.25,full_method,20,4,homophily_shift
0.8424242424242424,True,0.07063927874420628,0.25,full_method,20,4,homophily_shift
0.8424242424242424,False,0.07352181636925899,0.25,full_method,25,4,homophily_shift
0.8424242424242424,True,0.07327939212683475,0.25,full_method,25,4,homophily_shift
0.6606060606060606,False,0.11765403097326102,0.5,source_only,5,4,homophily_shift
0.6606060606060606,True,0.11644190976113981,0.5,source_only,5,4,homophily_shift
0.6606060606060606,False,0.13377984202269355,0.5,source_only,10,4,homophily_shift
0.6606060606060606,True,0.13317378141663294,0.5,source_only,10,4,homophily_shift
0.6606060606060606,False,0.13876262722593363,0.5,source_only,15,4,homophily_shift
0.6606060606060606,True,0.13835858682189323,0.5,source_only,15,4,homophily_shift
0.6606060606060606,False,0.15577090165831825,0.5,source_only,20,4,homophily_shift
0.6606060606060606,True,0.15546787135528795,0.5,source_only,20,4,homophily_shift
0.6606060606060606,False,0.18791974548137547,0.5,source_only,25,4,homophily_shift
0.6606060606060606,True,0.18767732123895123,0.5,source_only,25,4,homophily_shift
0.6181818181818182,False,0.1746496377569256,0.5,full_method,5,4,homophily_shift
0.6181818181818182,True,0.17343751654480438,0.5,full_method,5,4,homophily_shift
0.6181818181818182,False,0.19589518724065838,0.5,full_method,10,4,homophily_shift
0.6181818181818182,True,0.19528912663459777,0.5,full_method,10,4,homophily_shift
0.6181818181818182,False,0.18277475093350265,0.5,full_method,15,4,homophily_shift
0.6181818181818182,True,0.18237071052946224,0.5,full_method,15,4,homophily_shift
0.6181818181818182,False,0.19589520674763305,0.5,full_method,20,4,homophily_shift
0.6181818181818182,True,0.19559217644460275,0.5,full_method,20,4,homophily_shift
0.6181818181818182,False,0.2120044272957426,0.5,full_method,25,4,homophily_shift
0.6181818181818182,True,0.21176200305331835,0.5,full_method,25,4,homophily_shift
