accuracy,detector_triggered,ece,intensity,method,nll,seed,shift,step,stream
0.9833333333333333,,0.13865172649888727,0.2,entropy_all_nodes,0.1869959542960888,2,feature_noise,2,feature_drift_stream
0.9833333333333333,False,0.13003601257278202,0.2,full_method,0.1846139957580408,2,feature_noise,2,feature_drift_stream
0.975,,0.16989245059831423,0.3,source_only,0.23595334416820354,2,feature_noise,3,feature_drift_stream
0.975,,0.1258453877351347,0.3,entropy_all_nodes,0.18134399378348678,2,feature_noise,3,feature_drift_stream
0.9666666666666667,False,0.12252076668598363,0.3,full_method,0.18072812186363227,2,feature_noise,3,feature_drift_stream
0.9666666666666667,,0.1501702341453133,0.4,source_only,0.23692269862384713,2,feature_noise,4,feature_drift_stream
0.975,,0.10641238792497058,0.4,entropy_all_nodes,0.17799526203979515,2,feature_noise,4,feature_drift_stream
0.975,False,0.10573442273696591,0.4,full_method,0.1764455698240305,2,feature_noise,4,feature_drift_stream
0.9916666666666667,,0.16592309281413306,0.05,source_only,0.21451305094404377,3,feature_noise,0,feature_drift_stream
0.9916666666666667,,0.15064828171214129,0.05,entropy_all_nodes,0.19616863024030037,3,feature_noise,0,feature_drift_stream
0.9833333333333333,False,0.14171674740693638,0.05,full_method,0.19569601647557733,3,feature_noise,0,feature_drift_stream
0.9833333333333333,,0.1560378350678919,0.1,source_only,0.21373353206688872,3,feature_noise,1,feature_drift_stream
0.9833333333333333,,0.12813533385345566,0.1,entropy_all_nodes,0.18061464798499322,3,feature_noise,1,feature_drift_stream
0.9833333333333333,False,0.12733489235370293,0.1,full_method,0.18030537096107782,3,feature_noise,1,feature_drift_stream
0.9833333333333333,,0.15694101779584538,0.2,source_only,0.2168760961147641,3,feature_noise,2,feature_drift_stream
0.9833333333333333,,0.11846517057063694,0.2,entropy_all_nodes,0.1715537592639736,3,feature_noise,2,feature_drift_stream
0.9833333333333333,False,0.11749985070044129,0.2,full_method,0.17105191710539666,3,feature_noise,2,feature_drift_stream
0.9833333333333333,,0.17147051075593334,0.3,source_only,0.2338254088559074,3,feature_noise,3,feature_drift_stream
0.9833333333333333,,0.1230570765398333,0.3,entropy_all_nodes,0.17599226400939566,3,feature_noise,3,feature_drift_stream
0.9833333333333333,False,0.12224853539352357,0.3,full_method,0.17594017121623484,3,feature_noise,3,feature_drift_stream
0.9833333333333333,,0.1522162940757221,0.4,source_only,0.21784870123392855,3,feature_noise,4,feature_drift_stream
0.9833333333333333,,0.09848384549285275,0.4,entropy_all_nodes,0.1566122016812793,3,feature_noise,4,feature_drift_stream
0.975,False,0.09715143862084827,0.4,full_method,0.16137528219527664,3,feature_noise,4,feature_drift_stream
0.9416666666666667,,0.2200517721434264,0.05,source_only,0.36048838292495305,4,feature_noise,0,feature_drift_stream
0.9333333333333333,,0.19777341608948334,0.05,entropy_all_nodes,0.34249573366936953,4,feature_noise,0,feature_drift_stream
0.9333333333333333,False,0.18898321431781703,0.05,full_method,0.34461039882701316,4,feature_noise,0,feature_drift_stream
0.95,,0.22212943591017822,0.1,source_only,0.3595798900580045,4,feature_noise,1,feature_drift_stream
