dataset,shift,intensity,method,count,accuracy_mean,accuracy_std,macro_f1_mean,macro_f1_std,nll_mean,nll_std,ece_mean,ece_std,brier_mean,brier_std,runtime_seconds_mean,runtime_seconds_std,adapted_steps_mean,adapted_steps_std,mean_reliability_mean,mean_reliability_std,selected_fraction_mean,selected_fraction_std,num_nodes_mean,num_nodes_std,num_edges_mean,num_edges_std
actor,edge_add,0.1,source_only,5,0.21444444444444444,0.013425606637327302,0.09906355692143709,0.031103405572872098,1.6069814264765288,0.0006092849757220134,0.012501075770336984,0.01086067407368368,0.7990171173501316,0.00024283674721654799,4.0800077840685844e-06,5.741237325497619e-07,0.0,0.0,1.0,0.0,1.0,0.0,300.0,0.0,3181.0,33.17830616532435
actor,edge_add,0.1,entropy_all_nodes,5,0.21444444444444444,0.013425606637327302,0.09740511382365961,0.028809302886928692,1.606986392017459,0.0006108017700328056,0.012546035035974606,0.010775603078269323,0.7990191366189693,0.00024340009024349197,0.02866748000960797,0.004046132054890765,35.0,0.0,1.0,0.0,1.0,0.0,300.0,0.0,3181.0,33.17830616532435
actor,edge_add,0.1,tent_entropy,5,0.21444444444444444,0.013425606637327302,0.09740511382365961,0.028809302886928692,1.6069864352819228,0.0006108151244604743,0.012546419554001608,0.010774878788857844,0.7990191542142313,0.00024340506043810136,0.022009119996801017,0.0023711666551989793,35.0,0.0,1.0,0.0,1.0,0.0,300.0,0.0,3181.0,33.17830616532435
actor,edge_add,0.1,eata_filter,5,0.21333333333333332,0.01196703290474334,0.09675332467172149,0.027952261190115367,1.6069860886414236,0.0006108437736394593,0.011436100452106569,0.009131345083499307,0.7990190174935006,0.00024341540901424733,0.22759234001860024,0.018665753697334975,35.0,0.0,0.2503047619047619,0.02174070239411709,0.2503047619047619,0.02174070239411709,300.0,0.0,3181.0,33.17830616532435
actor,edge_add,0.1,graph_tta_consistency,5,0.21555555555555556,0.014656562175858801,0.09795193656613455,0.029411496489268482,1.6069898336866466,0.0006120781914701932,0.013672071631351323,0.011670363640101732,0.799020518979347,0.0002439072501766358,0.2974301800131798,0.01830593508690614,35.0,0.0,0.4477345119109389,0.02536078397112694,0.4000000000000001,0.0,300.0,0.0,3181.0,33.17830616532435
actor,edge_add,0.1,matcha_reliable,5,0.21555555555555556,0.014656562175858801,0.09795193656613455,0.029411496489268482,1.6069870344320898,0.0006108298865395317,0.013667627911402785,0.011653666081928783,0.7990194055340452,0.00024341216148776035,0.21638944000005722,0.009711236461678431,35.0,0.0,0.5,0.0,0.5,0.0,300.0,0.0,3181.0,33.17830616532435
actor,edge_add,0.1,reliable_entropy,5,0.21555555555555556,0.014656562175858801,0.09795193656613455,0.029411496489268482,1.6069868147830815,0.0006108137942277104,0.01366317492854326,0.01165831779071733,0.7990193134457554,0.00024340801720974394,0.2135862999362871,0.014782458569588066,35.0,0.0,0.4477346169908468,0.02536067638071567,0.4000000000000001,0.0,300.0,0.0,3181.0,33.17830616532435
actor,edge_add,0.1,no_neighborhood_agreement,5,0.21444444444444444,0.013425606637327302,0.09740511382365961,0.028809302886928692,1.6069870489373645,0.0006109736376342527,0.012552044462776385,0.010765007589888307,0.7990194033502014,0.00024346426555401987,0.1376970399869606,0.009739110252366418,35.0,0.0,0.4476486993969556,0.00713810722743308,0.4000000000000001,0.0,300.0,0.0,3181.0,33.17830616532435
actor,edge_add,0.1,no_structural_stability,5,0.21555555555555556,0.014656562175858801,0.09795193656613455,0.029411496489268482,1.6069868147847082,0.0006108137928632087,0.013663174984410309,0.011658317769230589,0.7990193134464219,0.00024340801664352274,0.12792100000660866,0.01449842310312306,35.0,0.0,0.4477343531788384,0.025360736080668078,0.4000000000000001,0.0,300.0,0.0,3181.0,33.17830616532435
actor,edge_add,0.1,no_calibration_loss,5,0.21555555555555556,0.014656562175858801,0.09795193656613455,0.029411496489268482,1.606986814740471,0.0006108138214790175,0.013663175039931346,0.011658317696198954,0.7990193134287654,0.00024340802810568108,0.23062052000313998,0.03265177720473105,35.0,0.0,0.4477346169819702,0.02536067637954285,0.4000000000000001,0.0,300.0,0.0,3181.0,33.17830616532435
