accuracy,brier,dataset,detector_triggered,ece,intensity,macro_f1,method,nll,num_nodes,runtime_seconds,seed,shift
0.9071748878923767,0.3594801715850239,amazon_photo,,0.38403920002716,0.0,0.709402302321334,source_only,0.8080732822418213,2500,6.999995093792677e-06,0,clean
0.9116591928251121,0.3404913334205342,amazon_photo,,0.3723443598357017,0.0,0.6989368682755384,entropy_all_nodes,0.7706186175346375,2500,0.6956792999990284,0,clean
0.9130044843049328,0.3379031776724951,amazon_photo,False,0.3715590149030557,0.0,0.6999145551252308,full_method,0.7657455205917358,2500,11.259441399990465,0,clean
0.22690582959641256,1.2151620086689046,amazon_photo,,0.5226819691235709,0.1,0.10291955002994055,source_only,5.1996846199035645,2500,6.000002031214535e-06,0,feature_noise
0.2273542600896861,1.2167007171067878,amazon_photo,,0.5250475264985466,0.1,0.10277500809436876,entropy_all_nodes,5.217222213745117,2500,1.6111302999925101,0,feature_noise
0.226457399103139,1.2179687355657876,amazon_photo,False,0.5264887366861506,0.1,0.10083480009098404,full_method,5.2263078689575195,2500,11.317420199993649,0,feature_noise
0.9049327354260089,0.5345420015707261,amazon_photo,,0.5595119095102552,0.15,0.663997366789586,source_only,1.171076774597168,2500,6.299989763647318e-06,0,edge_drop
0.910762331838565,0.5246446370030865,amazon_photo,,0.5584234100954415,0.15,0.6676104262094685,entropy_all_nodes,1.150227427482605,2500,1.34642800000438,0,edge_drop
0.9125560538116592,0.5220785221342166,amazon_photo,False,0.55844523691543,0.15,0.669593661116727,full_method,1.1449825763702393,2500,10.47039329999825,0,edge_drop
0.8910313901345291,0.5654297348738567,amazon_photo,,0.5690181654664968,0.1,0.5580292664405555,source_only,1.2377896308898926,2500,6.50000583846122e-06,0,edge_add
0.8923766816143498,0.5557758935082698,amazon_photo,,0.563284360948165,0.1,0.558295994296545,entropy_all_nodes,1.2171103954315186,2500,1.1091550000128336,0,edge_add
0.8928251121076233,0.5522729121134038,amazon_photo,False,0.56118536075669,0.1,0.5589582469412873,full_method,1.2097774744033813,2500,9.1827331000095,0,edge_add
0.9152466367713005,0.3183006306030016,amazon_photo,,0.37161381546691935,0.0,0.7311302790581596,source_only,0.7178824543952942,2500,5.800000508315861e-06,1,clean
0.920627802690583,0.2937226881628986,amazon_photo,,0.3542997454714883,0.0,0.7342275150358394,entropy_all_nodes,0.6760644912719727,2500,1.1472613000078127,1,clean
0.9201793721973094,0.29162763620095306,amazon_photo,False,0.35186036972187024,0.0,0.7306358024428615,full_method,0.6724971532821655,2500,8.21918949999963,1,clean
0.17085201793721974,1.3004270706920822,amazon_photo,,0.568357726283405,0.1,0.10352447580723784,source_only,6.566230297088623,2500,5.900001269765198e-06,1,feature_noise
0.16860986547085202,1.3014149730103257,amazon_photo,,0.5717085847940147,0.1,0.10280681917320042,entropy_all_nodes,6.591170310974121,2500,0.7256313999969279,1,feature_noise
0.16905829596412555,1.3014716322527715,amazon_photo,False,0.5716113033984275,0.1,0.10316280401826354,full_method,6.5968337059021,2500,8.198948700010078,1,feature_noise
0.9147982062780269,0.40908088194928116,amazon_photo,,0.4783418598463718,0.15,0.6445304789103341,source_only,0.913565993309021,2500,6.200003554113209e-06,1,edge_drop
0.9116591928251121,0.39747585302995003,amazon_photo,,0.46479699004257746,0.15,0.6318887141281584,entropy_all_nodes,0.8924362659454346,2500,0.797600899997633,1,edge_drop
0.9116591928251121,0.3962929755186544,amazon_photo,False,0.4637639787432325,0.15,0.6318887141281584,full_method,0.8902544975280762,2500,8.486445300004561,1,edge_drop
0.8923766816143498,0.43991369901006455,amazon_photo,,0.47590143238215177,0.1,0.5031499469248856,source_only,0.9769497513771057,2500,5.699999746866524e-06,1,edge_add
0.8887892376681614,0.42820095457264123,amazon_photo,,0.4613182268669253,0.1,0.4914709009612628,entropy_all_nodes,0.9554347991943359,2500,0.8258636999962619,1,edge_add
0.888340807174888,0.42644212658163244,amazon_photo,False,0.45924716992763126,0.1,0.4908650985515527,full_method,0.9521764516830444,2500,10.026417800007039,1,edge_add
0.9228699551569507,0.34308016488351606,amazon_photo,,0.3982456690059649,0.0,0.7070211931781099,source_only,0.7665625810623169,2500,1.3500000932253897e-05,2,clean
0.9295964125560539,0.32096775613101247,amazon_photo,,0.3857317061969517,0.0,0.714742413136544,entropy_all_nodes,0.7266318202018738,2500,0.5975919000047725,2,clean
0.9295964125560539,0.31935513569406665,amazon_photo,False,0.3841986695145812,0.0,0.7085429955845562,full_method,0.7237403392791748,2500,6.5592043999931775,2,clean
0.184304932735426,1.3118379401512923,amazon_photo,,0.5623575677318424,0.1,0.09982506451076253,source_only,5.8060712814331055,2500,6.799993570894003e-06,2,feature_noise
0.18161434977578475,1.3163591373874794,amazon_photo,,0.5670025025648922,0.1,0.09889336906699589,entropy_all_nodes,5.862152099609375,2500,0.6254387000080897,2,feature_noise
0.18295964125560538,1.3162111354347228,amazon_photo,False,0.5660872254002789,0.1,0.0994391591897509,full_method,5.87043571472168,2500,6.542203399993014,2,feature_noise
0.9390134529147982,0.47506175345419976,amazon_photo,,0.5530390833458557,0.15,0.6831448147719452,source_only,1.0390379428863525,2500,5.399997462518513e-06,2,edge_drop
0.9403587443946189,0.46514258634925504,amazon_photo,,0.5469307597977162,0.15,0.685376473104615,entropy_all_nodes,1.019663691520691,2500,1.002160299991374,2,edge_drop
0.9399103139013453,0.46419426329983565,amazon_photo,False,0.5456789675181224,0.15,0.6851525472487103,full_method,1.0178003311157227,2500,6.802340599999297,2,edge_drop
0.9246636771300448,0.501960990894347,amazon_photo,,0.5600689646975877,0.1,0.5898358728992967,source_only,1.095172643661499,2500,6.000002031214535e-06,2,edge_add
0.9219730941704036,0.4921459431577825,amazon_photo,,0.5497655482837437,0.1,0.5812104296879461,entropy_all_nodes,1.0757402181625366,2500,0.6503245000058087,2,edge_add
0.9228699551569507,0.4904620633111018,amazon_photo,False,0.5493054822822321,0.1,0.5743236118492485,full_method,1.0724154710769653,2500,6.492042099998798,2,edge_add
0.8242753623188406,0.42974462865421204,amazon_computers,,0.3585931589806696,0.0,0.6069033717465315,source_only,0.9981465935707092,2500,5.800000508315861e-06,0,clean
0.8333333333333334,0.4178922996681108,amazon_computers,,0.35809494953845517,0.0,0.6034930984556696,entropy_all_nodes,0.9711763858795166,2500,0.5764752000104636,0,clean
0.8374094202898551,0.4136730305222775,amazon_computers,False,0.35877690184186545,0.0,0.6008971548098453,full_method,0.9617862701416016,2500,9.497583800010034,0,clean
0.348731884057971,1.0194406867158463,amazon_computers,,0.40103509942528565,0.1,0.08911918506262127,source_only,4.270909309387207,2500,9.199997293762863e-06,0,feature_noise
0.3541666666666667,1.01225107647238,amazon_computers,,0.40098072044497385,0.1,0.09071094329061338,entropy_all_nodes,4.244749069213867,2500,0.6960838999948464,0,feature_noise
0.3591485507246377,1.0071931584925833,amazon_computers,False,0.3972918474574344,0.1,0.09145709202776194,full_method,4.22320556640625,2500,7.137448100009351,0,feature_noise
0.6195652173913043,0.6731205170694105,amazon_computers,,0.3519900751374392,0.15,0.5457265975810184,source_only,1.5539848804473877,2500,5.599998985417187e-06,0,edge_drop
0.6259057971014492,0.6683634701636116,amazon_computers,,0.35563725159179577,0.15,0.5380373874120323,entropy_all_nodes,1.5412520170211792,2500,0.6455060000007506,0,edge_drop
0.6336050724637681,0.6648306284494334,amazon_computers,False,0.3616873924114295,0.15,0.5360575573711229,full_method,1.5323041677474976,2500,6.886207300005481,0,edge_drop
0.5987318840579711,0.694830126295871,amazon_computers,,0.3473659168146011,0.1,0.4751562331276181,source_only,1.6091341972351074,2500,5.1000097300857306e-06,0,edge_add
0.605072463768116,0.690565296992324,amazon_computers,,0.3513115829909626,0.1,0.4654413012743138,entropy_all_nodes,1.597391128540039,2500,0.7133099999919068,0,edge_add
