accuracy,dataset,detector_triggered,ece,homophily,intensity,method,nll,seed,shift
0.3412698412698413,cornell,,0.11181998986100394,0.12274368231046931,0.1,source_only,1.388824224472046,3,edge_drop
0.3253968253968254,cornell,,0.13366113650420353,0.12274368231046931,0.1,entropy_all_nodes,1.3905121088027954,3,edge_drop
0.3253968253968254,cornell,False,0.1361893058296234,0.12274368231046931,0.1,full_method,1.3960627317428589,3,edge_drop
0.3333333333333333,cornell,,0.08801745280386909,0.12274368231046931,0.05,source_only,1.3801711797714233,3,edge_add
0.3253968253968254,cornell,,0.09409087092157395,0.12274368231046931,0.05,entropy_all_nodes,1.380475640296936,3,edge_add
0.3253968253968254,cornell,False,0.11961247026920317,0.12274368231046931,0.05,full_method,1.3845694065093994,3,edge_add
0.373015873015873,cornell,,0.19191808123437185,0.12274368231046931,0.0,source_only,1.4105366468429565,4,clean
0.35714285714285715,cornell,,0.17472292317284474,0.12274368231046931,0.0,entropy_all_nodes,1.4089713096618652,4,clean
0.3333333333333333,cornell,False,0.18418960143176333,0.12274368231046931,0.0,full_method,1.4122761487960815,4,clean
0.19047619047619047,cornell,,0.5037124036323457,0.12274368231046931,0.1,source_only,2.674180746078491,4,feature_noise
0.1984126984126984,cornell,,0.4983990951662972,0.12274368231046931,0.1,entropy_all_nodes,2.698927164077759,4,feature_noise
0.1984126984126984,cornell,False,0.49913264740081065,0.12274368231046931,0.1,full_method,2.706141233444214,4,feature_noise
0.373015873015873,cornell,,0.14228659773629806,0.12274368231046931,0.1,source_only,1.3891007900238037,4,edge_drop
0.38095238095238093,cornell,,0.1583999953572712,0.12274368231046931,0.1,entropy_all_nodes,1.3865305185317993,4,edge_drop
0.38095238095238093,cornell,False,0.16198684251497664,0.12274368231046931,0.1,full_method,1.3901116847991943,4,edge_drop
0.373015873015873,cornell,,0.12306633071293906,0.12274368231046931,0.05,source_only,1.4099026918411255,4,edge_add
0.35714285714285715,cornell,,0.10079435862246014,0.12274368231046931,0.05,entropy_all_nodes,1.4077191352844238,4,edge_add
0.3333333333333333,cornell,False,0.14469501742767907,0.12274368231046931,0.05,full_method,1.4110592603683472,4,edge_add
0.5532994923857868,wisconsin,,0.15710566431132672,0.17777777777777778,0.0,source_only,1.2054088115692139,0,clean
0.5482233502538071,wisconsin,,0.16191465721517648,0.17777777777777778,0.0,entropy_all_nodes,1.195181965827942,0,clean
0.5431472081218274,wisconsin,False,0.1526659748275873,0.17777777777777778,0.0,full_method,1.1989928483963013,0,clean
0.34517766497461927,wisconsin,,0.3132410010105462,0.17777777777777778,0.1,source_only,2.3650219440460205,0,feature_noise
0.3401015228426396,wisconsin,,0.3218212522528498,0.17777777777777778,0.1,entropy_all_nodes,2.400195360183716,0,feature_noise
0.3248730964467005,wisconsin,False,0.3342021258954469,0.17777777777777778,0.1,full_method,2.4223127365112305,0,feature_noise
0.5431472081218274,wisconsin,,0.13426582507675675,0.17777777777777778,0.1,source_only,1.2014435529708862,0,edge_drop
0.5431472081218274,wisconsin,,0.13065271919148827,0.17777777777777778,0.1,entropy_all_nodes,1.191407322883606,0,edge_drop
0.5431472081218274,wisconsin,False,0.13861219789170978,0.17777777777777778,0.1,full_method,1.195347547531128,0,edge_drop
0.5380710659898477,wisconsin,,0.1394805734230177,0.17777777777777778,0.05,source_only,1.2030644416809082,0,edge_add
0.5431472081218274,wisconsin,,0.13608014507947233,0.17777777777777778,0.05,entropy_all_nodes,1.1927645206451416,0,edge_add
0.5380710659898477,wisconsin,False,0.13848247473615075,0.17777777777777778,0.05,full_method,1.196240782737732,0,edge_add
0.5177664974619289,wisconsin,,0.1614291866116112,0.17777777777777778,0.0,source_only,1.305606484413147,1,clean
0.5228426395939086,wisconsin,,0.16371018261776363,0.17777777777777778,0.0,entropy_all_nodes,1.295140027999878,1,clean
0.5279187817258884,wisconsin,False,0.1642731423607937,0.17777777777777778,0.0,full_method,1.2999403476715088,1,clean
0.3248730964467005,wisconsin,,0.2282859968957562,0.17777777777777778,0.1,source_only,1.8617132902145386,1,feature_noise
0.3096446700507614,wisconsin,,0.25859516934694976,0.17777777777777778,0.1,entropy_all_nodes,1.9008268117904663,1,feature_noise
0.2893401015228426,wisconsin,False,0.2813437580305913,0.17777777777777778,0.1,full_method,1.9411883354187012,1,feature_noise
0.5329949238578681,wisconsin,,0.17403209625464405,0.17777777777777778,0.1,source_only,1.3031668663024902,1,edge_drop
0.5431472081218274,wisconsin,,0.18107588710216094,0.17777777777777778,0.1,entropy_all_nodes,1.2933433055877686,1,edge_drop
0.5279187817258884,wisconsin,False,0.1632030019300238,0.17777777777777778,0.1,full_method,1.298836588859558,1,edge_drop
0.5025380710659898,wisconsin,,0.1642946537376055,0.17777777777777778,0.05,source_only,1.3084639310836792,1,edge_add
0.5126903553299492,wisconsin,,0.15878114800162724,0.17777777777777778,0.05,entropy_all_nodes,1.2981287240982056,1,edge_add
0.5177664974619289,wisconsin,False,0.1686645560155665,0.17777777777777778,0.05,full_method,1.3017313480377197,1,edge_add
0.41624365482233505,wisconsin,,0.10866098075651276,0.17777777777777778,0.0,source_only,1.3506052494049072,2,clean
0.41116751269035534,wisconsin,,0.08896292193892037,0.17777777777777778,0.0,entropy_all_nodes,1.3551294803619385,2,clean
0.4010152284263959,wisconsin,False,0.09213730435686064,0.17777777777777778,0.0,full_method,1.358791708946228,2,clean
0.29949238578680204,wisconsin,,0.3080193640919506,0.17777777777777778,0.1,source_only,2.0824742317199707,2,feature_noise
0.29441624365482233,wisconsin,,0.3240106839516441,0.17777777777777778,0.1,entropy_all_nodes,2.1427323818206787,2,feature_noise
0.2893401015228426,wisconsin,False,0.3297431003018685,0.17777777777777778,0.1,full_method,2.157247543334961,2,feature_noise
0.4517766497461929,wisconsin,,0.12306862071080858,0.17777777777777778,0.1,source_only,1.3378385305404663,2,edge_drop
0.4213197969543147,wisconsin,,0.08884770426955926,0.17777777777777778,0.1,entropy_all_nodes,1.3428292274475098,2,edge_drop
0.4213197969543147,wisconsin,False,0.08544436550987553,0.17777777777777778,0.1,full_method,1.347894310951233,2,edge_drop
0.41624365482233505,wisconsin,,0.10594022985037208,0.17777777777777778,0.05,source_only,1.3574708700180054,2,edge_add
0.41116751269035534,wisconsin,,0.09746014421361349,0.17777777777777778,0.05,entropy_all_nodes,1.3626658916473389,2,edge_add
0.40609137055837563,wisconsin,False,0.10291003787578062,0.17777777777777778,0.05,full_method,1.365828037261963,2,edge_add
0.5228426395939086,wisconsin,,0.16733410651913755,0.17777777777777778,0.0,source_only,1.3570456504821777,3,clean
