accuracy,backbone,brier,detector_trigger_step,detector_triggered,ece,intensity,macro_f1,method,nll,runtime_seconds,seed,shift
0.6545454545454545,gat,0.5492836771774675,,,0.17133253738078624,0.45,0.6556795124195726,source_only,0.9267575612791042,5.989999044686556e-05,2,feature_noise
0.6727272727272727,gat,0.5445827455996003,,,0.2062998664375056,0.45,0.6737483284037334,entropy_all_nodes,0.9193288999758682,0.11274929996579885,2,feature_noise
0.6424242424242425,gat,0.5423766160551973,,False,0.1920735754589636,0.45,0.6436414028355186,full_method,0.9157909855557409,0.6618101999629289,2,feature_noise
0.6909090909090909,gat,0.49262362629587564,,,0.20516791638436263,0.35,0.6904293952677047,source_only,0.8431539395279302,1.6499892808496952e-05,2,edge_drop
0.6909090909090909,gat,0.48281831233573397,,,0.19070833128414288,0.35,0.6899429073342117,entropy_all_nodes,0.8286578114580421,0.1187289000954479,2,edge_drop
0.703030303030303,gat,0.47816157903304407,,False,0.19764365475832546,0.35,0.7015881647985337,full_method,0.8227990002509159,0.6398150000022724,2,edge_drop
0.6363636363636364,gat,0.5322127710039943,,,0.16318466619182995,0.35,0.6338960809549045,source_only,0.9030779491088965,5.899928510189056e-06,2,edge_add
0.6303030303030303,gat,0.5263119282087244,,,0.17710509014808454,0.35,0.6277116787308983,entropy_all_nodes,0.8943546556007238,0.11537940008565784,2,edge_add
0.6303030303030303,gat,0.5241295941424791,,False,0.1706937364358326,0.35,0.6277777777777778,full_method,0.8912087410069386,0.6349119000369683,2,edge_add
0.5696969696969697,gat,0.5629310716514005,,,0.10434956944169511,0.25,0.5677838650768073,source_only,0.9444901563166874,6.300047971308231e-06,2,homophily_shift
0.5636363636363636,gat,0.5595955340032784,,,0.12015030830124755,0.25,0.5612641112552944,entropy_all_nodes,0.9392401198153226,0.10975850000977516,2,homophily_shift
0.5696969696969697,gat,0.5576796443768156,,False,0.09158565942805193,0.25,0.5677400375642099,full_method,0.9371527858535164,0.6316129999468103,2,homophily_shift
0.4484848484848485,gat,0.6319515923465093,,,0.05729647767980312,0.5,0.448876006208206,source_only,1.0512609915217392,7.00005330145359e-06,2,homophily_shift
0.4727272727272727,gat,0.6332661745261007,,,0.07321262867337716,0.5,0.4692660856486115,entropy_all_nodes,1.0539237709154459,0.11587929993402213,2,homophily_shift
0.4909090909090909,gat,0.6338711200724613,,False,0.045129593058452475,0.5,0.48590667084246797,full_method,1.055054258058478,0.6507141999900341,2,homophily_shift
0.9333333333333333,graphsage,0.1498066958654968,,,0.12883118974186566,0.0,0.9333854287982728,source_only,0.3139628193271927,1.4199991710484028e-05,0,clean
0.9272727272727272,graphsage,0.1306067614209526,,,0.08881058264774037,0.0,0.9273689273689273,entropy_all_nodes,0.27302810172643205,0.03627710009459406,0,clean
0.9333333333333333,graphsage,0.12996752102874795,,False,0.08907410605775598,0.0,0.9333854287982728,full_method,0.2713535392028429,0.2760932999663055,0,clean
0.8242424242424242,graphsage,0.24080807277147576,,,0.08816421717004086,0.45,0.8254073605843516,source_only,0.4375982345173826,1.279998105019331e-05,0,feature_noise
0.8181818181818182,graphsage,0.23603639149796884,,,0.07659445087936649,0.45,0.819282458217988,entropy_all_nodes,0.41858805009786537,0.03969860007055104,0,feature_noise
0.806060606060606,graphsage,0.2357858802010667,,False,0.08034682619327671,0.45,0.805425681330167,full_method,0.4169353944022782,0.274685199954547,0,feature_noise
0.896969696969697,graphsage,0.17578638344534936,,,0.10179475338971103,0.35,0.8974598658809185,source_only,0.35332091143196775,1.3499986380338669e-05,0,edge_drop
0.9030303030303031,graphsage,0.16188576467147928,,,0.09032656049163694,0.35,0.9034443817052513,entropy_all_nodes,0.3218655065279099,0.038627299945801497,0,edge_drop
0.9030303030303031,graphsage,0.16092612436882808,,False,0.07637698580244132,0.35,0.9034443817052513,full_method,0.3200429642975563,0.2719172000652179,0,edge_drop
0.8787878787878788,graphsage,0.20880929419223823,,,0.13015293977799117,0.35,0.878871023302481,source_only,0.40836493439855376,1.1399970389902592e-05,0,edge_add
0.8787878787878788,graphsage,0.19548312519345337,,,0.09819966599659669,0.35,0.878871023302481,entropy_all_nodes,0.3764095141537855,0.03841850010212511,0,edge_add
0.8787878787878788,graphsage,0.1934261047346447,,False,0.09516900470039283,0.35,0.878871023302481,full_method,0.37192867807971935,0.2797557999147102,0,edge_add
0.8181818181818182,graphsage,0.29488416783801713,,,0.09240440422899024,0.25,0.8189622532551986,source_only,0.5394996335446908,1.1599971912801266e-05,0,homophily_shift
0.8121212121212121,graphsage,0.2905400846117043,,,0.05594436822216945,0.25,0.8132491414644956,entropy_all_nodes,0.5284602791743708,0.0374781999271363,0,homophily_shift
0.8181818181818182,graphsage,0.28691844893310775,,False,0.05952328727022034,0.25,0.8191463708705089,full_method,0.5220862736731159,0.26750070007983595,0,homophily_shift
0.6727272727272727,graphsage,0.4331017292917994,,,0.052698657980037145,0.5,0.673203178903749,source_only,0.7472966113561977,1.0899966582655907e-05,0,homophily_shift
