dataset,shift,intensity,method,count,accuracy_mean,accuracy_std,macro_f1_mean,macro_f1_std,nll_mean,nll_std,ece_mean,ece_std,brier_mean,brier_std,runtime_seconds_mean,runtime_seconds_std,adapted_steps_mean,adapted_steps_std,mean_reliability_mean,mean_reliability_std,selected_fraction_mean,selected_fraction_std,num_nodes_mean,num_nodes_std,num_edges_mean,num_edges_std
cornell,feature_noise,0.1,no_calibration_loss,2,0.20967741935483872,0.005376344086021501,0.1142359334935006,0.01744728524854168,1.6083683055792721,4.9840146347235326e-05,0.006315309866751925,0.004487121670024172,0.799566741366607,2.763300834540683e-05,0.018676949985092506,0.0013041500060353428,5.0,0.0,0.43064567628146067,0.009132551763720603,0.3989071038251366,0.0,183.0,0.0,1460.0,36.0
cornell,feature_noise,0.1,no_anti_forgetting,2,0.20967741935483872,0.005376344086021501,0.1142359334935006,0.01744728524854168,1.6083683050069864,4.983990031270924e-05,0.0063153167649049186,0.004487107394928094,0.7995667411204626,2.7632937006638603e-05,0.019758000009460375,0.0011901000107172877,5.0,0.0,0.4306456761824137,0.00913255170281449,0.3989071038251366,0.0,183.0,0.0,1460.0,36.0
cornell,feature_noise,0.1,full_method,2,0.20967741935483872,0.005376344086021501,0.1142359334935006,0.01744728524854168,1.6083683055792926,4.984014633191425e-05,0.006315309866628274,0.00448712167017172,0.7995667413666153,2.763300833874549e-05,0.01960030000191182,0.00043080002069473267,5.0,0.0,0.4306456762814619,0.009132551763721575,0.3989071038251366,0.0,183.0,0.0,1460.0,36.0
cornell,edge_drop,0.1,source_only,2,0.21505376344086022,0.02150537634408603,0.11347791164658635,0.03119219736087206,1.6083848391983695,0.000331223274943393,0.022401660634602277,0.009673456511007927,0.7995719746103358,0.00014195722662907473,1.949985744431615e-06,2.500019036233425e-07,0.0,0.0,1.0,0.0,1.0,0.0,183.0,0.0,1314.5,32.5
cornell,edge_drop,0.1,entropy_all_nodes,2,0.21505376344086022,0.02150537634408603,0.11347791164658635,0.03119219736087206,1.60838439716305,0.00033100470762459366,0.022407917953916737,0.009659378499790747,0.7995717735858483,0.00014190288816379182,0.0027540500013856217,0.0004672499926527962,5.0,0.0,1.0,0.0,1.0,0.0,183.0,0.0,1314.5,32.5
cornell,edge_drop,0.1,tent_entropy,2,0.21505376344086022,0.02150537634408603,0.11347791164658635,0.03119219736087206,1.6083843967231064,0.00033100448740908117,0.02240792421459853,0.009659364414474958,0.7995717733856327,0.00014190283320286712,0.0017357500037178397,0.0002565500035416335,5.0,0.0,1.0,0.0,1.0,0.0,183.0,0.0,1314.5,32.5
cornell,edge_drop,0.1,eata_filter,2,0.21505376344086022,0.02150537634408603,0.11347791164658635,0.03119219736087206,1.6083842921054963,0.0003310396699419682,0.022408652693400047,0.00965834983726975,0.7995717296788442,0.00014191957633236107,0.017552250006701797,0.00020035001216456294,5.0,0.0,0.3087431693989071,0.012568306010928981,0.3087431693989071,0.012568306010928981,183.0,0.0,1314.5,32.5
cornell,edge_drop,0.1,graph_tta_consistency,2,0.21505376344086022,0.02150537634408603,0.11347791164658635,0.03119219736087206,1.608384714312904,0.0003309607142220061,0.022408537179495605,0.009660750496141998,0.7995719043406209,0.00014187950476390876,0.026235850004013628,0.00024824999854899943,5.0,0.0,0.41576719034492465,0.007889598756874783,0.3989071038251366,0.0,183.0,0.0,1314.5,32.5
cornell,edge_drop,0.1,matcha_reliable,2,0.21505376344086022,0.02150537634408603,0.11347791164658635,0.03119219736087206,1.6083844043987812,0.0003310062189164631,0.022408940836236346,0.00965807135480587,0.7995717748866078,0.00014190563430765968,0.01896459999261424,0.000371600006474182,5.0,0.0,0.5027322404371585,0.0,0.5027322404371585,0.0,183.0,0.0,1314.5,32.5
cornell,edge_drop,0.1,reliable_entropy,2,0.21505376344086022,0.02150537634408603,0.11347791164658635,0.03119219736087206,1.6083843927179298,0.00033101614225283793,0.022408575518397922,0.0096584734874888,0.7995717707585498,0.00014190900857047328,0.019443550001597032,0.0006910499942023307,5.0,0.0,0.4157671872653661,0.007889600897996008,0.3989071038251366,0.0,183.0,0.0,1314.5,32.5
cornell,edge_drop,0.1,no_neighborhood_agreement,2,0.21505376344086022,0.02150537634408603,0.11347791164658635,0.03119219736087206,1.6083843306823002,0.00033097098980805484,0.022408363682436205,0.009657801006495575,0.7995717447470537,0.00014189295473143737,0.01262915002007503,0.00077785000030417,5.0,0.0,0.4272207694473275,0.007969920977517475,0.3989071038251366,0.0,183.0,0.0,1314.5,32.5
cornell,edge_drop,0.1,no_structural_stability,2,0.21505376344086022,0.02150537634408603,0.11347791164658635,0.03119219736087206,1.6083843927178765,0.0003310161422592772,0.022408575519729704,0.00965847348573988,0.7995717707585237,0.00014190900857791178,0.01038830001198221,0.0006977000011829659,5.0,0.0,0.4157673620901365,0.007889606449104025,0.3989071038251366,0.0,183.0,0.0,1314.5,32.5
cornell,edge_drop,0.1,no_calibration_loss,2,0.21505376344086022,0.02150537634408603,0.11347791164658635,0.03119219736087206,1.6083843927179053,0.0003310161422734881,0.022408575518521684,0.009658473487335284,0.7995717707585396,0.0001419090085795771,0.018452899996191263,1.7699989257380366e-05,5.0,0.0,0.4157671872653659,0.007889600897996202,0.3989071038251366,0.0,183.0,0.0,1314.5,32.5
cornell,edge_drop,0.1,no_anti_forgetting,2,0.21505376344086022,0.02150537634408603,0.11347791164658635,0.03119219736087206,1.6083843922737238,0.00033101593331064105,0.022408582436915667,0.00965845849677803,0.7995717705555836,0.0001419089596648715,0.020186000008834526,0.001895699999295175,5.0,0.0,0.41576718742938956,0.00788960104398767,0.3989071038251366,0.0,183.0,0.0,1314.5,32.5
cornell,edge_drop,0.1,full_method,2,0.21505376344086022,0.02150537634408603,0.11347791164658635,0.03119219736087206,1.6083843927179298,0.00033101614225283793,0.022408575518397922,0.0096584734874888,0.7995717707585498,0.00014190900857047328,0.018935500003863126,0.0006455999973695725,5.0,0.0,0.4157671872653661,0.007889600897996008,0.3989071038251366,0.0,183.0,0.0,1314.5,32.5
cornell,edge_add,0.1,source_only,2,0.22580645161290325,0.010752688172043015,0.12076411673136961,0.007725911758658867,1.6083871055014245,0.00010042939286691865,0.020701520937458737,0.009871141491463079,0.7995750805977988,4.743148828900701e-05,2.1999876480549574e-06,0.0,0.0,0.0,1.0,0.0,1.0,0.0,183.0,0.0,1605.5,39.5
cornell,edge_add,0.1,entropy_all_nodes,2,0.22580645161290325,0.010752688172043015,0.12076411673136961,0.007725911758658867,1.6083870345256175,9.983223832488175e-05,0.020688275163236305,0.00986522978616454,0.7995750382670457,4.7216160621699206e-05,0.0030355499911820516,0.0003813500079559162,5.0,0.0,1.0,0.0,1.0,0.0,183.0,0.0,1605.5,39.5
cornell,edge_add,0.1,tent_entropy,2,0.22580645161290325,0.010752688172043015,0.12076411673136961,0.007725911758658867,1.608387034456439,9.983163958648955e-05,0.02068826191057882,0.009865223871291906,0.7995750382254232,4.721594468393153e-05,0.002409950000583194,0.00040185001853387803,5.0,0.0,1.0,0.0,1.0,0.0,183.0,0.0,1605.5,39.5
cornell,edge_add,0.1,eata_filter,2,0.22580645161290325,0.010752688172043015,0.12076411673136961,0.007725911758658867,1.6083869195471134,9.985427951020309e-05,0.02068755747381404,0.009864791330342265,0.7995749917854402,4.722576547411261e-05,0.018521999998483807,7.71000050008297e-05,5.0,0.0,0.3087431693989071,0.007103825136612035,0.3087431693989071,0.007103825136612035,183.0,0.0,1605.5,39.5
cornell,edge_add,0.1,graph_tta_consistency,2,0.22580645161290325,0.010752688172043015,0.12076411673136961,0.007725911758658867,1.6083873198178895,9.982886865933516e-05,0.02068935825179352,0.009865139461498473,0.7995751554126678,4.721060604606642e-05,0.028196550003485754,0.0010880499903578311,5.0,0.0,0.43386557971653317,0.005630826868424504,0.3989071038251366,0.0,183.0,0.0,1605.5,39.5
cornell,edge_add,0.1,matcha_reliable,2,0.22580645161290325,0.010752688172043015,0.12076411673136961,0.007725911758658867,1.6083871151887732,9.980441875556689e-05,0.02068771475985999,0.009864899153498988,0.7995750716196417,4.720456909412807e-05,0.02034914999967441,0.000514150015078485,5.0,0.0,0.5027322404371585,0.0,0.5027322404371585,0.0,183.0,0.0,1605.5,39.5
cornell,edge_add,0.1,reliable_entropy,2,0.22580645161290325,0.010752688172043015,0.12076411673136961,0.007725911758658867,1.6083870786578123,9.981949530923906e-05,0.020687850547642772,0.009864981385411253,0.7995750563575135,4.7211003418756725e-05,0.017587800000910647,0.00014709999959450215,5.0,0.0,0.4338655122354692,0.0056308535072424615,0.3989071038251366,0.0,183.0,0.0,1605.5,39.5
cornell,edge_add,0.1,no_neighborhood_agreement,2,0.22580645161290325,0.010752688172043015,0.12076411673136961,0.007725911758658867,1.6083870158090057,9.976362666519467e-05,0.02068674822962173,0.009864594757225745,0.7995750292551171,4.719146738235702e-05,0.01184254999679979,0.0004555500199785456,5.0,0.0,0.43782328268062376,0.004078401574729079,0.3989071038251366,0.0,183.0,0.0,1605.5,39.5
cornell,edge_add,0.1,no_structural_stability,2,0.22580645161290325,0.010752688172043015,0.12076411673136961,0.007725911758658867,1.6083870786578087,9.981949529258571e-05,0.02068785054708211,0.009864981385062088,0.7995750563575107,4.721100341353868e-05,0.012600350004504435,0.00038225001480896026,5.0,0.0,0.4338655643305246,0.005630986433317414,0.3989071038251366,0.0,183.0,0.0,1605.5,39.5
cornell,edge_add,0.1,no_calibration_loss,2,0.22580645161290325,0.010752688172043015,0.12076411673136961,0.007725911758658867,1.6083870786577947,9.981949532211765e-05,0.020687850547520675,0.009864981385312166,0.7995750563575061,4.7211003424585396e-05,0.016869950006366707,0.0005488500028150156,5.0,0.0,0.43386551223546815,0.005630853507241851,0.3989071038251366,0.0,183.0,0.0,1605.5,39.5
cornell,edge_add,0.1,no_anti_forgetting,2,0.22580645161290325,0.010752688172043015,0.12076411673136961,0.007725911758658867,1.6083870786328407,9.981888377597059e-05,0.02068783687024002,0.009864975222083114,0.7995750563340149,4.721078230046638e-05,0.019476749992463738,0.0007664499862585217,5.0,0.0,0.4338655122482218,0.005630853342589587,0.3989071038251366,0.0,183.0,0.0,1605.5,39.5
cornell,edge_add,0.1,full_method,2,0.22580645161290325,0.010752688172043015,0.12076411673136961,0.007725911758658867,1.6083870786578123,9.981949530923906e-05,0.020687850547642772,0.009864981385411253,0.7995750563575135,4.7211003418756725e-05,0.01908684999216348,0.00013714999658986926,5.0,0.0,0.4338655122354692,0.0056308535072424615,0.3989071038251366,0.0,183.0,0.0,1605.5,39.5
wisconsin,clean,0.0,source_only,2,0.14885496183206107,0.04961832061068702,0.06560948703805847,0.013228534657106085,1.6098452796680993,1.4918920087314547e-05,0.05507321996979263,0.04962760774419707,0.8001706882543979,9.612721410423575e-06,2.5500048650428653e-06,4.4998887460678816e-07,0.0,0.0,1.0,0.0,1.0,0.0,251.0,0.0,2592.5,4.5
wisconsin,clean,0.0,entropy_all_nodes,2,0.14885496183206107,0.04961832061068702,0.06560948703805847,0.013228534657106085,1.609845583954466,1.5005067396045568e-05,0.055080075757200614,0.04962780332319108,0.8001708272487524,9.65448941764313e-06,0.004723349993582815,0.00029055000049993396,5.0,0.0,1.0,0.0,1.0,0.0,251.0,0.0,2592.5,4.5
wisconsin,clean,0.0,tent_entropy,2,0.14885496183206107,0.04961832061068702,0.06560948703805847,0.013228534657106085,1.6098455842593222,1.500515367669486e-05,0.05508008261646731,0.04962780351885758,0.8001708273879877,9.654531241798381e-06,0.004266200005076826,0.0006794999935664237,5.0,0.0,1.0,0.0,1.0,0.0,251.0,0.0,2592.5,4.5
wisconsin,clean,0.0,eata_filter,2,0.14885496183206107,0.04961832061068702,0.06560948703805847,0.013228534657106085,1.6098455920341128,1.4989399352294264e-05,0.05508015504707851,0.04962776728607628,0.8001708311232113,9.648226683478534e-06,0.03301165001175832,0.0007823500054655597,5.0,0.0,0.33067729083665337,0.031075697211155384,0.33067729083665337,0.031075697211155384,251.0,0.0,2592.5,4.5
wisconsin,clean,0.0,graph_tta_consistency,2,0.14885496183206107,0.04961832061068702,0.06560948703805847,0.013228534657106085,1.6098453463499387,1.4937483264754192e-05,0.055078448385056614,0.049627367956899024,0.800170724161213,9.622477107784633e-06,0.04163790000893641,0.00163790000078734,5.0,0.0,0.42075725492625965,0.004635305516685617,0.40239043824701193,0.0,251.0,0.0,2592.5,4.5
wisconsin,clean,0.0,matcha_reliable,2,0.14885496183206107,0.04961832061068702,0.06560948703805847,0.013228534657106085,1.6098456010403515,1.500414515631654e-05,0.0550804311689083,0.04962775975604909,0.8001708342147749,9.65425608567827e-06,0.03245150001021102,0.0005944999866187572,5.0,0.0,0.50199203187251,0.0,0.50199203187251,0.0,251.0,0.0,2592.5,4.5
wisconsin,clean,0.0,reliable_entropy,2,0.14885496183206107,0.04961832061068702,0.06560948703805847,0.013228534657106085,1.6098455938122318,1.5009446027502982e-05,0.05508026564606888,0.04962782709504329,0.8001708310898376,9.656377253586257e-06,0.03163690000656061,0.00221350000356324,5.0,0.0,0.42075741838536246,0.004635196827590837,0.40239043824701193,0.0,251.0,0.0,2592.5,4.5
wisconsin,clean,0.0,no_neighborhood_agreement,2,0.14885496183206107,0.04961832061068702,0.06560948703805847,0.013228534657106085,1.6098456185411858,1.5014959186321342e-05,0.0550809093389442,0.049627798846283724,0.8001708430560468,9.659317631582898e-06,0.02038560001528822,0.0008061999978963286,5.0,0.0,0.42832432526473024,0.0024825837690607977,0.40239043824701193,0.0,251.0,0.0,2592.5,4.5
wisconsin,clean,0.0,no_structural_stability,2,0.14885496183206107,0.04961832061068702,0.06560948703805847,0.013228534657106085,1.60984559381224,1.5009446031166718e-05,0.05508026564622168,0.0496278270951275,0.8001708310898414,9.656377255029547e-06,0.019680500001413748,0.0004555000050459057,5.0,0.0,0.42075738688570036,0.0046353239770483,0.40239043824701193,0.0,251.0,0.0,2592.5,4.5
wisconsin,clean,0.0,no_calibration_loss,2,0.14885496183206107,0.04961832061068702,0.06560948703805847,0.013228534657106085,1.6098455938122338,1.5009446027836049e-05,0.055080265646086604,0.04962782709504472,0.8001708310898386,9.656377253641768e-06,0.031028700002934784,0.000825399998575449,5.0,0.0,0.4207574183853631,0.004635196827590449,0.40239043824701193,0.0,251.0,0.0,2592.5,4.5
wisconsin,clean,0.0,no_anti_forgetting,2,0.14885496183206107,0.04961832061068702,0.06560948703805847,0.013228534657106085,1.609845594126954,1.5009536696197756e-05,0.05508027269530963,0.049627827314492945,0.800170831232918,9.656420969950119e-06,0.0341840500041144,0.0018681500077946112,5.0,0.0,0.42075741830544844,0.004635196886834919,0.40239043824701193,0.0,251.0,0.0,2592.5,4.5
wisconsin,clean,0.0,full_method,2,0.14885496183206107,0.04961832061068702,0.06560948703805847,0.013228534657106085,1.6098455938122318,1.5009446027502982e-05,0.05508026564606888,0.04962782709504329,0.8001708310898376,9.656377253586257e-06,0.03400369999872055,9.85000078799203e-05,5.0,0.0,0.42075741838536246,0.004635196827590837,0.40239043824701193,0.0,251.0,0.0,2592.5,4.5
wisconsin,feature_noise,0.1,source_only,2,0.15267175572519084,0.03816793893129772,0.07175165260271643,0.012544193395257221,1.6098539380543802,9.213927906093211e-06,0.051176270756916206,0.0380765737986047,0.8001738227659024,6.992007486883445e-06,2.549990313127637e-06,5.500041879713535e-07,0.0,0.0,1.0,0.0,1.0,0.0,251.0,0.0,2592.5,4.5
wisconsin,feature_noise,0.1,entropy_all_nodes,2,0.15267175572519084,0.03816793893129772,0.07175165260271643,0.012544193395257221,1.6098542359223729,9.301955583351784e-06,0.051182918940144054,0.03807650079357662,0.800173958161406,7.033351705765245e-06,0.006093349991715513,0.0003473499818937853,5.0,0.0,1.0,0.0,1.0,0.0,251.0,0.0,2592.5,4.5
wisconsin,feature_noise,0.1,tent_entropy,2,0.15267175572519084,0.03816793893129772,0.07175165260271643,0.012544193395257221,1.6098542362208001,9.302043716852282e-06,0.05118292559169699,0.03807650072051921,0.8001739582970367,7.033393093491824e-06,0.00430260002030991,0.00025969999842345715,5.0,0.0,1.0,0.0,1.0,0.0,251.0,0.0,2592.5,4.5
wisconsin,feature_noise,0.1,eata_filter,2,0.15267175572519084,0.03816793893129772,0.07175165260271643,0.012544193395257221,1.6098542515837813,9.287319702511176e-06,0.05118304369842892,0.038076503355182714,0.8001739651326483,7.027602400289101e-06,0.03432619998056907,0.0009344999998575076,5.0,0.0,0.33306772908366533,0.031075697211155384,0.33306772908366533,0.031075697211155384,251.0,0.0,2592.5,4.5
wisconsin,feature_noise,0.1,graph_tta_consistency,2,0.15267175572519084,0.03816793893129772,0.07175165260271643,0.012544193395257221,1.6098539947109187,9.257063715351066e-06,0.05118133911726003,0.03807625806322609,0.8001738540852636,7.011195441830598e-06,0.042016799983684905,0.0007730999932391569,5.0,0.0,0.4166544744249313,0.010613447426594202,0.40239043824701193,0.0,251.0,0.0,2592.5,4.5
wisconsin,feature_noise,0.1,matcha_reliable,2,0.15267175572519084,0.03816793893129772,0.07175165260271643,0.012544193395257221,1.6098542564178864,9.306420195476228e-06,0.0511832353142041,0.03807645784570135,0.8001739661761743,7.035113157249917e-06,0.03102400001080241,0.0012165999942226335,5.0,0.0,0.50199203187251,0.0,0.50199203187251,0.0,251.0,0.0,2592.5,4.5
wisconsin,feature_noise,0.1,reliable_entropy,2,0.15267175572519084,0.03816793893129772,0.07175165260271643,0.012544193395257221,1.6098542508038518,9.3089224224574e-06,0.05118315627268212,0.03807653548372107,0.8001739640402562,7.036253639514101e-06,0.03254905001085717,0.0004205499863019213,5.0,0.0,0.416654493749126,0.01061344762203334,0.40239043824701193,0.0,251.0,0.0,2592.5,4.5
wisconsin,feature_noise,0.1,no_neighborhood_agreement,2,0.15267175572519084,0.03816793893129772,0.07175165260271643,0.012544193395257221,1.6098542684964725,9.31138830340128e-06,0.05118372942552982,0.03807647583511442,0.8001739730776298,7.037916421814839e-06,0.022802399995271116,0.0011076999944634736,5.0,0.0,0.42847329352626007,0.0023108882293979283,0.40239043824701193,0.0,251.0,0.0,2592.5,4.5
wisconsin,feature_noise,0.1,no_structural_stability,2,0.15267175572519084,0.03816793893129772,0.07175165260271643,0.012544193395257221,1.6098542508038562,9.308922421236154e-06,0.051183156272763805,0.03807653548370303,0.8001739640402581,7.036253639125523e-06,0.01722014998085797,0.00035195000236853957,5.0,0.0,0.41665455965467385,0.01061336776823013,0.40239043824701193,0.0,251.0,0.0,2592.5,4.5
wisconsin,feature_noise,0.1,no_calibration_loss,2,0.15267175572519084,0.03816793893129772,0.07175165260271643,0.012544193395257221,1.6098542508038542,9.3089224224574e-06,0.05118315627269876,0.038076535483720586,0.8001739640402572,7.036253639625123e-06,0.030252600001404062,0.0005725999944843352,5.0,0.0,0.4166544937491263,0.010613447622033367,0.40239043824701193,0.0,251.0,0.0,2592.5,4.5
wisconsin,feature_noise,0.1,no_anti_forgetting,2,0.15267175572519084,0.03816793893129772,0.07175165260271643,0.012544193395257221,1.6098542511171745,9.309017533154496e-06,0.05118316316167888,0.038076535445372636,0.8001739641817722,7.036297933804558e-06,0.03137000001152046,9.499985026195645e-06,5.0,0.0,0.41665449376316455,0.010613447601390824,0.40239043824701193,0.0,251.0,0.0,2592.5,4.5
wisconsin,feature_noise,0.1,full_method,2,0.15267175572519084,0.03816793893129772,0.07175165260271643,0.012544193395257221,1.6098542508038518,9.3089224224574e-06,0.05118315627268212,0.03807653548372107,0.8001739640402562,7.036253639514101e-06,0.031909299999824725,0.00023150000197347254,5.0,0.0,0.416654493749126,0.01061344762203334,0.40239043824701193,0.0,251.0,0.0,2592.5,4.5
wisconsin,edge_drop,0.1,source_only,2,0.1412213740458015,0.034351145038167934,0.07234901325317239,0.012746843271255557,1.6098776237289345,5.375775676208505e-05,0.06282121564074875,0.034398991079576426,0.8001846605901954,2.4984231550118086e-05,2.1500018192455173e-06,4.9985828809440136e-08,0.0,0.0,1.0,0.0,1.0,0.0,251.0,0.0,2334.0,4.0
wisconsin,edge_drop,0.1,entropy_all_nodes,2,0.1412213740458015,0.034351145038167934,0.0721211709200669,0.01251900093815007,1.6098778922123609,5.381488155298264e-05,0.06282841660684571,0.03439931664918878,0.8001847880311386,2.5013949780383626e-05,0.0053425999940373,0.0008094999939203262,5.0,0.0,1.0,0.0,1.0,0.0,251.0,0.0,2334.0,4.0
wisconsin,edge_drop,0.1,tent_entropy,2,0.1412213740458015,0.034351145038167934,0.0721211709200669,0.01251900093815007,1.6098778924814718,5.381493880329824e-05,0.06282842383514625,0.03439931695123254,0.8001847881588451,2.5013979550680965e-05,0.004536199994618073,0.00018999999156221747,5.0,0.0,1.0,0.0,1.0,0.0,251.0,0.0,2334.0,4.0
wisconsin,edge_drop,0.1,eata_filter,2,0.1412213740458015,0.034351145038167934,0.0721211709200669,0.01251900093815007,1.6098779097850846,5.3798377744218584e-05,0.06282861017325919,0.03439938044048955,0.8001847961063218,2.5007515201402875e-05,0.030413050000788644,0.0004815499996766448,5.0,0.0,0.33067729083665337,0.028685258964143423,0.33067729083665337,0.028685258964143423,251.0,0.0,2334.0,4.0
wisconsin,edge_drop,0.1,graph_tta_consistency,2,0.1412213740458015,0.034351145038167934,0.0721211709200669,0.01251900093815007,1.6098776079190062,5.3759216514515096e-05,0.06282647519526421,0.03439905571230436,0.8001846646671986,2.4987322726655048e-05,0.04089514999941457,0.0007940500072436407,5.0,0.0,0.4244863140745511,0.008784228686800122,0.40239043824701193,0.0,251.0,0.0,2334.0,4.0
wisconsin,edge_drop,0.1,matcha_reliable,2,0.1412213740458015,0.034351145038167934,0.0721211709200669,0.01251900093815007,1.609877925706132,5.381259209391587e-05,0.06282867681888218,0.03439915245971462,0.8001848011517309,2.5012834301119113e-05,0.032963300007395446,0.0003569000109564513,5.0,0.0,0.50199203187251,0.0,0.50199203187251,0.0,251.0,0.0,2334.0,4.0
wisconsin,edge_drop,0.1,reliable_entropy,2,0.1412213740458015,0.034351145038167934,0.0721211709200669,0.01251900093815007,1.6098779151606997,5.381616188049332e-05,0.06282863809450295,0.034399254559923924,0.8001847971799676,2.5014530961875447e-05,0.03172379999887198,0.0004856000014115125,5.0,0.0,0.4244861943493481,0.008784187856027414,0.40239043824701193,0.0,251.0,0.0,2334.0,4.0
wisconsin,edge_drop,0.1,no_neighborhood_agreement,2,0.1412213740458015,0.034351145038167934,0.0721211709200669,0.01251900093815007,1.6098779215339936,5.3826639799692266e-05,0.06282933578441363,0.03439941848230343,0.800184802241898,2.5019775653389864e-05,0.022461499989731237,0.0007563999970443547,5.0,0.0,0.43978566757757365,0.01549792569132838,0.40239043824701193,0.0,251.0,0.0,2334.0,4.0
wisconsin,edge_drop,0.1,no_structural_stability,2,0.1412213740458015,0.034351145038167934,0.0721211709200669,0.01251900093815007,1.6098779151607188,5.381616187427607e-05,0.06282863809468417,0.03439925455985226,0.8001847971799755,2.5014530959488468e-05,0.018628300007549115,0.0004776000132551417,5.0,0.0,0.4244861525851252,0.008784412732971092,0.40239043824701193,0.0,251.0,0.0,2334.0,4.0
wisconsin,edge_drop,0.1,no_calibration_loss,2,0.1412213740458015,0.034351145038167934,0.0721211709200669,0.01251900093815007,1.6098779151607023,5.381616188093741e-05,0.06282863809452371,0.03439925455992562,0.8001847971799687,2.5014530962097492e-05,0.0317417500045849,0.001004250007099472,5.0,0.0,0.4244861943493474,0.00878418785602686,0.40239043824701193,0.0,251.0,0.0,2334.0,4.0
wisconsin,edge_drop,0.1,no_anti_forgetting,2,0.1412213740458015,0.034351145038167934,0.0721211709200669,0.01251900093815007,1.609877915453012,5.381622017930354e-05,0.06282864554574852,0.034399254798486135,0.8001847973169267,2.5014561219782738e-05,0.0325007000064943,0.000824799994006753,5.0,0.0,0.4244861942360143,0.008784187739477811,0.40239043824701193,0.0,251.0,0.0,2334.0,4.0
wisconsin,edge_drop,0.1,full_method,2,0.1412213740458015,0.034351145038167934,0.0721211709200669,0.01251900093815007,1.6098779151606997,5.381616188049332e-05,0.06282863809450295,0.034399254559923924,0.8001847971799676,2.5014530961875447e-05,0.032776600011857226,0.0007461000059265643,5.0,0.0,0.4244861943493481,0.008784187856027414,0.40239043824701193,0.0,251.0,0.0,2334.0,4.0
wisconsin,edge_add,0.1,source_only,2,0.13358778625954199,0.04961832061068702,0.05965457660049389,0.014437185296146057,1.6097076515172553,6.238249344425739e-05,0.07023104602030857,0.04965364541437166,0.8001151869906884,2.7623428350331825e-05,2.6500201784074306e-06,2.500019036233425e-07,0.0,0.0,1.0,0.0,1.0,0.0,251.0,0.0,2851.0,5.0
wisconsin,edge_add,0.1,entropy_all_nodes,2,0.13358778625954199,0.04961832061068702,0.05965457660049389,0.014437185296146057,1.6097078785148307,6.2425161347468e-05,0.07023749837342652,0.049653986029372016,0.800115293298128,2.764595914084289e-05,0.005887499995878898,0.0004245000163791701,5.0,0.0,1.0,0.0,1.0,0.0,251.0,0.0,2851.0,5.0
wisconsin,edge_add,0.1,tent_entropy,2,0.13358778625954199,0.04961832061068702,0.05965457660049389,0.014437185296146057,1.6097078787423114,6.242520412769181e-05,0.07023750482905149,0.04965398637015171,0.8001152934046402,2.764598171889343e-05,0.004075050004757941,0.00034244998823851347,5.0,0.0,1.0,0.0,1.0,0.0,251.0,0.0,2851.0,5.0
wisconsin,edge_add,0.1,eata_filter,2,0.13358778625954199,0.04961832061068702,0.05965457660049389,0.014437185296146057,1.609707895201843,6.242634534092684e-05,0.07023770156421974,0.04965400326635344,0.8001153008857058,2.764670016558446e-05,0.03030465000483673,0.0009240500075975433,5.0,0.0,0.3290836653386454,0.03027888446215138,0.3290836653386454,0.03027888446215138,251.0,0.0,2851.0,5.0
wisconsin,edge_add,0.1,graph_tta_consistency,2,0.13358778625954199,0.04961832061068702,0.05965457660049389,0.014437185296146057,1.6097076898409313,6.235307360458187e-05,0.07023579585994807,0.0496536053355173,0.8001152102132438,2.7613273291093865e-05,0.04006055000354536,0.0020545499864965677,5.0,0.0,0.423201462541274,0.0028834619231349057,0.40239043824701193,0.0,251.0,0.0,2851.0,5.0
wisconsin,edge_add,0.1,matcha_reliable,2,0.13358778625954199,0.04961832061068702,0.05965457660049389,0.014437185296146057,1.6097078750896348,6.241683453411806e-05,0.07023769408334322,0.04965390057606238,0.8001152916929658,2.7642387054882533e-05,0.034225799987325445,0.0001762000028975308,5.0,0.0,0.50199203187251,0.0,0.50199203187251,0.0,251.0,0.0,2851.0,5.0
wisconsin,edge_add,0.1,reliable_entropy,2,0.13358778625954199,0.04961832061068702,0.05965457660049389,0.014437185296146057,1.6097078782947127,6.241911598503513e-05,0.07023760613036413,0.049653938472179124,0.8001152928944474,2.7643386637521417e-05,0.03292545001022518,0.0018637499888427556,5.0,0.0,0.42320143229990725,0.002883547592140629,0.40239043824701193,0.0,251.0,0.0,2851.0,5.0
wisconsin,edge_add,0.1,no_neighborhood_agreement,2,0.13358778625954199,0.04961832061068702,0.05965457660049389,0.014437185296146057,1.609707901822776,6.242910958786929e-05,0.07023822856253949,0.04965396878512572,0.8001153042670294,2.7648084006681728e-05,0.021870449985726736,0.001705449991277419,5.0,0.0,0.4297334974518666,0.0010803185257927395,0.40239043824701193,0.0,251.0,0.0,2851.0,5.0
wisconsin,edge_add,0.1,no_structural_stability,2,0.13358778625954199,0.04961832061068702,0.05965457660049389,0.014437185296146057,1.609707878294715,6.241911599358385e-05,0.07023760613041155,0.04965393847227173,0.8001152928944486,2.7643386641185153e-05,0.01787910000712145,0.0006959999882383272,5.0,0.0,0.4232014461502614,0.002883508082762498,0.40239043824701193,0.0,251.0,0.0,2851.0,5.0
